init,geometry,geo params,num_folds,score_mean,score_std,f1_mean,f1_std,smoothness_mean,smoothness_std,avg_freeze_mean,avg_freeze_std,iteration_mean,score_over_f1,score_f1_freeze,score_f1_freeze_smooth
PCA,fourier_basis,11,10,0.171432123,0.018205559,0.932464757,0.040659068,0.889648657,0.023274338,1.374688609,0.151568491,21,0.183848367,0.252734256,0.224844692
umap:cosine,sphere,,10,0.167691396,0.014590434,0.896982795,0.047346262,1.0221618,0.013065293,1.357912719,0.169339644,31,0.186950515,0.253862482,0.259488532
kernel pca:rbf,toroid,,10,0.156971513,0.015460108,0.940798091,0.044887173,0.801134317,0.012238377,1.533892499,0.311147807,31,0.16684931,0.255928906,0.205033429
PCA,spiral,,10,0.166551254,0.017241735,0.937065712,0.039710393,0.84065928,0.019434453,1.470495914,0.085690342,21,0.177737006,0.261361541,0.219716005
kernel pca:rbf,fourier_basis,3,10,0.162039931,0.018177578,0.950025308,0.041953372,0.805747567,0.010407924,1.539822055,0.294969483,31,0.170563804,0.262637908,0.211619855
umap:cosine,fourier_basis,13,10,0.168273624,0.012895625,0.862947497,0.066386693,0.907221397,0.017302061,1.350114593,0.265772999,11,0.194998681,0.263270565,0.23884469
umap:euclidean,fourier_basis,11,10,0.163702544,0.01828423,0.883967699,0.054640005,0.890828538,0.02024564,1.438521905,0.430522803,31,0.18519064,0.266400792,0.237317428
umap:euclidean,fourier_basis,13,10,0.170252036,0.030556301,0.882365967,0.050990334,0.90012784,0.016493099,1.413884919,0.237930155,21,0.192949458,0.272808329,0.245562372
umap:euclidean,sphere,,10,0.165642974,0.017818559,0.90483128,0.050209498,1.029283952,0.014418842,1.512121344,0.354802484,21,0.18306504,0.276816554,0.284922837
PCA,fourier_basis,14,10,0.216512042,0.025178045,0.908644467,0.053426884,1.125416615,0.01993692,1.166864059,0.142613114,31,0.238280262,0.278040674,0.312911594
umap:cosine,laguerre_basis,3,10,0.154489756,0.025240058,0.907181152,0.037649325,0.875238343,0.041953049,1.637823581,0.373252309,31,0.170296479,0.278915589,0.244117618
PCA,fourier_basis,10,10,0.170215585,0.013049209,0.938417138,0.062980191,0.882936119,0.015284111,1.562865045,0.346161001,31,0.181385845,0.283481596,0.250296141
PCA,fourier_basis,8,10,0.174484513,0.011366185,0.925538351,0.061709023,0.907662848,0.024954828,1.507752652,0.231646849,11,0.188522186,0.284244825,0.257998468
PCA,toroid,,10,0.172230943,0.014805139,0.937318237,0.039587709,0.844837819,0.017825646,1.571765172,0.215981827,51,0.183748631,0.288809699,0.243997356
umap:euclidean,mobius strip,,10,0.154453458,0.02244068,0.91214874,0.058851035,0.882355316,0.034505093,1.715452457,0.520553471,11,0.169329246,0.290476271,0.256303282
PCA,ellipse,,10,0.180251169,0.015302227,0.941106116,0.043656634,0.847591482,0.017002898,1.550971181,0.147395512,31,0.191531185,0.297059348,0.251784973
PCA,fourier_basis,2,10,0.180251169,0.015302227,0.941106116,0.043656634,0.847591482,0.017002898,1.550971181,0.147395512,31,0.191531185,0.297059348,0.251784973
PCA,klein bottle,,10,0.175959905,0.018388755,0.937065712,0.043628118,0.844379476,0.019013104,1.585344441,0.186012051,51,0.187777552,0.297692098,0.251365098
PCA,sphere,,10,0.184387418,0.013877025,0.975505051,0.027339285,0.944435158,0.013938631,1.582117804,0.085654726,61,0.189017389,0.299047777,0.282431235
umap:euclidean,fourier_basis,3,10,0.151177624,0.024186147,0.920242535,0.048231055,0.8823987,0.035636408,1.824883809,0.768080841,11,0.164280196,0.299792271,0.26453631
kernel pca:rbf,laguerre_basis,4,10,0.159929468,0.01645811,0.938838384,0.045153261,0.733530803,0.012406347,1.764539758,0.216770148,71,0.170348242,0.300586246,0.22048927
kernel pca:rbf,laguerre_basis,5,10,0.159103829,0.016032983,0.933984904,0.049659272,0.734127194,0.012964366,1.765220429,0.321993393,31,0.170349465,0.300704356,0.220755245
umap:euclidean,torus,,7,0.165135365,0.014956706,0.920431949,0.03907858,1.121101947,0.029416622,1.685225363,0.054522954,1,0.179410727,0.302347507,0.338962379
PCA,fourier_basis,3,10,0.181954311,0.012335475,0.941358641,0.04733958,0.855128544,0.013704581,1.572124467,0.153762526,11,0.193289043,0.303874434,0.259851703
PCA,fourier_basis,6,10,0.183365979,0.017880343,0.928171828,0.039825598,0.856308969,0.014725609,1.544856435,0.170479635,21,0.197556071,0.305195767,0.261341872
PCA,fourier_basis,7,10,0.184325145,0.016731207,0.932464757,0.040659068,0.871432144,0.016597911,1.549449397,0.183707688,21,0.197675187,0.306287699,0.266908946
umap:euclidean,random_sine_waves,3,10,0.168671252,0.027589582,0.901295926,0.050482891,0.888636832,0.032042257,1.637163887,0.335636012,21,0.187143032,0.306383814,0.272263942
PCA,fourier_basis,9,10,0.183342197,0.015571622,0.935692086,0.052883264,0.880302124,0.01657328,1.574641403,0.226700522,31,0.195942875,0.308539763,0.271608209
umap:cosine,torus,,5,0.156620509,0.006014813,0.897291597,0.058967406,1.126210805,0.014813445,1.774292905,0.174119377,1,0.174548062,0.309699388,0.348786797
PCA,mobius strip,,10,0.177025123,0.021755587,0.940545566,0.051762332,0.84839514,0.019594219,1.649354879,0.231946725,41,0.18821536,0.310433923,0.263370632
umap:cosine,laguerre_basis,5,10,0.161208826,0.0272288,0.89238184,0.047488575,0.882269017,0.032982414,1.720986497,0.619482091,31,0.180650052,0.310896301,0.274294174
umap:euclidean,ellipse,,10,0.144021293,0.011851544,0.919919303,0.036611387,0.854755119,0.024006571,2.007434441,0.398529203,1,0.156558616,0.314281158,0.268633429
PCA,random_sine_waves,3,10,0.176695689,0.017005192,0.950252525,0.03638555,0.84624032,0.021035729,1.691917559,0.22549878,51,0.185946035,0.314605361,0.266231742
PCA,fourier_basis,4,10,0.181993978,0.010557185,0.954545455,0.034661333,0.8469066,0.008922604,1.65992599,0.242901508,41,0.190660358,0.316482083,0.268030765
kernel pca:rbf,chebyshev_basis,5,10,0.165143264,0.014552577,0.928124098,0.059557438,0.726527857,0.014713109,1.796032763,0.240738372,51,0.177932309,0.319572257,0.232178147
PCA,random_sine_waves,5,10,0.185601341,0.013936855,0.954292929,0.039323461,0.838322115,0.010508642,1.654104422,0.22484373,51,0.194490952,0.321708344,0.269695219
umap:cosine,klein bottle,,10,0.156023044,0.030461283,0.912961816,0.052195932,0.88121358,0.03330577,1.885776804,1.430324986,11,0.170897666,0.322274855,0.283992979
isomap:15,spiral,,10,0.202209237,0.05654426,0.750213564,0.102373421,0.962590404,0.024749055,1.221884167,0.196287769,21,0.269535566,0.32934124,0.317020717
PCA,random_sine_waves,4,10,0.190062764,0.024438917,0.950505051,0.031321276,0.841110395,0.011526172,1.65353558,0.216951387,41,0.199959762,0.330640582,0.27810523
umap:euclidean,fourier_basis,2,10,0.156341066,0.021314756,0.905184038,0.051368063,0.885304973,0.034161108,1.919518339,1.139937661,11,0.172717436,0.331534285,0.293508951
umap:euclidean,toroid,,10,0.162040766,0.032192008,0.909376734,0.052654069,0.881167543,0.011623846,1.875941765,1.48106653,21,0.178188818,0.334271846,0.294549502
umap:cosine,random_sine_waves,2,10,0.166127979,0.015594728,0.904351537,0.057063416,0.903289441,0.032670163,1.834409812,0.464541676,21,0.183698454,0.336978246,0.304388892
PCA,torus,,8,0.175687415,0.011195282,0.92133214,0.027081686,1.053375597,0.011785919,1.772959658,0.104496117,1,0.190688469,0.338082962,0.356128342
umap:cosine,ellipse,,10,0.159182129,0.025787158,0.896018204,0.040170782,0.873968186,0.036310111,1.905630619,1.598161662,21,0.177655017,0.338544839,0.295877419
PCA,laguerre_basis,2,10,0.193145319,0.015794937,0.923025308,0.074148551,0.848537949,0.01610895,1.622285329,0.258937054,41,0.209252463,0.3394672,0.288050802
PCA,legendre_basis,3,10,0.191327308,0.01728792,0.941611167,0.03944285,0.851875189,0.01631445,1.709016827,0.21324286,41,0.203191418,0.347257552,0.295820093
PCA,fourier_basis,5,10,0.183442411,0.016157375,0.949691975,0.042203108,0.846868479,0.015255046,1.800088547,0.391558426,31,0.193159904,0.347704931,0.294460347
PCA,none,,10,0.19400652,0.018790024,0.914691975,0.071879019,0.8436507,0.011841976,1.647989017,0.236243842,31,0.212100385,0.349539105,0.29488891
kernel pca:rbf,laguerre_basis,3,10,0.167015785,0.019050444,0.938676768,0.033037977,0.732624304,0.012768209,1.96837787,0.247598038,71,0.177926833,0.350227241,0.256584988
PCA,random_sine_waves,2,10,0.192284275,0.021674288,0.950505051,0.031321276,0.844380616,0.013503447,1.738001414,0.259720783,31,0.202296953,0.35159239,0.296877799
PCA,laguerre_basis,3,10,0.187540793,0.018100517,0.950505051,0.031321276,0.847713497,0.017922144,1.782716406,0.290288344,41,0.197306466,0.351741475,0.298175996
PCA,linear,,10,0.19198602,0.019498399,0.937626263,0.033673085,0.858537743,0.016448024,1.73212272,0.307785507,41,0.204757511,0.354665137,0.304493406
PCA,chebyshev_basis,3,10,0.190598182,0.017776927,0.950505051,0.031321276,0.853812857,0.016068597,1.77130199,0.265798843,31,0.200523061,0.355186897,0.303263139
PCA,chebyshev_basis,2,10,0.195629561,0.01836703,0.937601843,0.046772921,0.847124274,0.01757868,1.752277045,0.306897848,31,0.208648866,0.365610617,0.309717629
PCA,legendre_basis,2,10,0.195629561,0.01836703,0.937601843,0.046772921,0.847124274,0.01757868,1.752277045,0.306897848,31,0.208648866,0.365610617,0.309717629
PCA,chebyshev_basis,4,10,0.189872734,0.018227795,0.946212121,0.032693,0.851040717,0.015365367,1.838935095,0.221407797,51,0.20066614,0.369012006,0.314044243
PCA,legendre_basis,4,10,0.19200781,0.018194026,0.941358641,0.039593373,0.850172043,0.014521689,1.852745781,0.329514348,61,0.203968819,0.377902368,0.321282028
umap:euclidean,laguerre_basis,3,10,0.165969518,0.017673184,0.906149406,0.049382248,0.86420835,0.02949228,2.069036984,0.577906985,21,0.18315911,0.378962972,0.327502964
umap:euclidean,laguerre_basis,5,10,0.161512128,0.017762622,0.904881008,0.050580899,0.864324338,0.018167197,2.1470333,0.600263625,21,0.178489909,0.383223777,0.331229638
kernel pca:rbf,legendre_basis,5,10,0.178630121,0.016655899,0.918937285,0.055652942,0.727710334,0.017087324,1.996199423,0.244549219,41,0.194387718,0.38803665,0.28237828
PCA,chebyshev_basis,5,10,0.193425633,0.026702595,0.945651571,0.039006366,0.854936711,0.019836672,1.901018441,0.289126044,41,0.204542179,0.388838455,0.33243227
PCA,laguerre_basis,4,10,0.189042504,0.023114397,0.946212121,0.032693,0.849053581,0.014991169,1.987598183,0.374239009,41,0.199788715,0.397099688,0.337158912
kernel pca:rbf,torus,,6,0.168615303,0.00949126,0.820475173,0.066145729,1.108925042,0.013692017,1.939249014,0.057125239,1,0.20550933,0.398533766,0.441944073
isomap:15,sphere,,10,0.214597124,0.043376847,0.783760517,0.077097997,1.027273661,0.021652669,1.468111998,0.255134034,11,0.273804458,0.401975611,0.412938957
umap:cosine,random_sine_waves,4,10,0.176348294,0.033749296,0.903596737,0.062403031,0.8957121,0.03407571,2.063566523,1.864379,11,0.195162606,0.402731021,0.360731048
umap:cosine,random_sine_waves,5,10,0.177498602,0.03018667,0.908108336,0.053855909,0.888076462,0.037632502,2.092312916,1.019036207,11,0.195459721,0.408962899,0.363190324
umap:euclidean,laguerre_basis,4,10,0.16814557,0.025422045,0.914002997,0.054807869,0.878422169,0.025430505,2.289310525,1.424212399,31,0.183966104,0.421155538,0.369952361
kernel pca:rbf,mobius strip,,10,0.233002872,0.032338495,0.971212121,0.03240205,0.783574941,0.011266062,1.763444031,0.257391012,51,0.239909353,0.423066717,0.331504478
kernel pca:rbf,chebyshev_basis,4,10,0.179066173,0.008547115,0.928265512,0.056721375,0.733857628,0.00913225,2.204457578,0.243880242,61,0.192904046,0.425248785,0.312072065
isomap:15,fourier_basis,5,10,0.190175873,0.037862947,0.790909202,0.075148305,0.994635301,0.015463755,1.7863408,0.78242542,11,0.240452219,0.42952961,0.427225313
PCA,legendre_basis,5,10,0.207386578,0.025260087,0.955131313,0.02884325,0.863298659,0.018443373,2.004069684,0.377677778,21,0.217128865,0.435141376,0.375656966
umap:cosine,random_sine_waves,3,10,0.17568387,0.023283027,0.89702553,0.031264079,0.876900452,0.028164168,2.224996994,1.230528352,41,0.195851583,0.435769184,0.382126194
umap:cosine,chebyshev_basis,5,10,0.171726941,0.027408665,0.929318237,0.042347055,0.88040324,0.039946459,2.392243678,0.732612548,31,0.184788088,0.442058136,0.389189415
umap:euclidean,random_sine_waves,2,10,0.184271095,0.047858101,0.903482073,0.051131858,0.885962426,0.027668253,2.171455482,1.055107578,11,0.20395656,0.44288259,0.392377333
PCA,laguerre_basis,5,10,0.199052656,0.019869962,0.954494949,0.029669686,0.853060872,0.021682576,2.174355951,0.36972422,41,0.208542388,0.453445382,0.386816513
umap:cosine,mobius strip,,10,0.155661976,0.016506077,0.915034743,0.044345933,0.830457976,0.020265985,2.697636953,2.029061992,1,0.170115919,0.458910989,0.381106291
umap:cosine,fourier_basis,2,10,0.163384192,0.035834587,0.894197802,0.054385195,0.868043047,0.026189242,2.541822186,3.560189889,21,0.182715941,0.464431431,0.403146475
umap:euclidean,chebyshev_basis,4,10,0.167776107,0.02712695,0.901230214,0.054642978,0.873068089,0.028092637,2.514167521,1.098579615,21,0.186163429,0.468046046,0.408636067
umap:cosine,none,,10,0.176017945,0.030359932,0.912628483,0.052160552,0.887657419,0.037412687,2.459620367,0.769425072,21,0.192869221,0.474385064,0.421091422
umap:euclidean,legendre_basis,5,10,0.164711414,0.028066254,0.911558442,0.047860725,0.87140282,0.017752105,2.6372658,1.311850466,21,0.180692105,0.476533109,0.415252295
isomap:15,random_sine_waves,5,10,0.20391438,0.041350871,0.797461871,0.104508759,0.978039335,0.023597876,1.866798598,1.067408205,11,0.255704238,0.477348313,0.466865427
umap:euclidean,random_sine_waves,4,10,0.181063086,0.036120151,0.905896881,0.04218529,0.891956219,0.035293818,2.439719168,1.178489927,31,0.19987163,0.487630647,0.434945188
umap:cosine,chebyshev_basis,3,10,0.1744604,0.032133577,0.925025308,0.041221063,0.870517264,0.036508872,2.612584031,1.15193972,21,0.188600678,0.492735119,0.428934428
umap:euclidean,chebyshev_basis,5,10,0.164656338,0.029548121,0.916131424,0.038654457,0.871702732,0.029722746,2.836969751,2.015313567,11,0.179730041,0.509888688,0.444471362
umap:euclidean,laguerre_basis,2,10,0.182106235,0.030473475,0.912303141,0.040232331,0.896697419,0.032147721,2.608719618,1.107423607,11,0.19961154,0.520730541,0.466937732
umap:cosine,linear,,10,0.172112814,0.041304734,0.916383949,0.034183534,0.86727968,0.024289342,2.790050702,1.742684523,11,0.18781736,0.524019956,0.454471859
umap:cosine,laguerre_basis,4,10,0.164156455,0.02034992,0.902645133,0.049753544,0.875591057,0.036943509,2.882855533,2.177244513,21,0.181861564,0.524280615,0.459055418
umap:euclidean,chebyshev_basis,3,10,0.177733788,0.020169206,0.908108336,0.053855909,0.868752274,0.028494755,2.727166912,1.479896641,21,0.195718706,0.533757578,0.46370311
umap:cosine,legendre_basis,2,10,0.17778656,0.030297158,0.894197802,0.054385195,0.880778277,0.044935804,2.705316388,1.181231813,31,0.198822407,0.537877517,0.473750832
umap:euclidean,legendre_basis,4,10,0.168259195,0.025640805,0.896719392,0.043950568,0.883578198,0.035442268,2.869349147,1.325524004,31,0.187638627,0.538400733,0.47571915
umap:euclidean,none,,10,0.174342834,0.028537123,0.904669664,0.060629682,0.890343059,0.029634426,2.800799409,1.220845042,31,0.192714359,0.539754263,0.480566462
umap:cosine,legendre_basis,5,10,0.175591518,0.026501464,0.906620602,0.042736147,0.883737998,0.030278821,2.816311558,1.364950673,11,0.193676955,0.545454648,0.482038999
umap:cosine,legendre_basis,3,10,0.170881798,0.040401563,0.919327672,0.04632965,0.884055692,0.04044834,2.939475932,2.093675086,11,0.185876922,0.546380738,0.483031001
isomap:15,fourier_basis,4,10,0.203777556,0.042830693,0.761309827,0.069537643,0.975208595,0.017887864,2.050037221,1.483633683,31,0.267667051,0.548727416,0.535123693
kernel pca:rbf,linear,,10,0.21178039,0.025304161,0.959424242,0.025836877,0.753942529,0.014756518,2.513318789,0.470617863,71,0.22073696,0.554782348,0.418274007
isomap:15,random_sine_waves,4,10,0.192890032,0.035301882,0.76282684,0.09259005,0.960802561,0.030730851,2.210328872,2.038870445,21,0.252862146,0.558908503,0.537000721
kernel pca:rbf,laguerre_basis,2,10,0.202441171,0.01779065,0.959131313,0.031907913,0.755043522,0.012289542,2.727591834,0.366576451,41,0.211067211,0.575705201,0.434682483
isomap:15,random_sine_waves,2,10,0.195178071,0.049977601,0.761246864,0.127289038,0.962481171,0.02391845,2.260624767,2.473304001,21,0.256392611,0.579607487,0.557861293
kernel pca:rbf,legendre_basis,4,10,0.196708307,0.01169389,0.928919303,0.043560451,0.735191892,0.011686021,2.740860222,0.461861006,61,0.211760383,0.580405609,0.426709498
umap:euclidean,legendre_basis,2,10,0.181743786,0.036173818,0.912628483,0.052160552,0.894363543,0.029146552,2.972984757,1.96207632,11,0.199143233,0.592049795,0.529507753
kernel pca:rbf,fourier_basis,14,9,0.358509844,0.145042831,0.631807082,0.401227402,1.155511282,0.069492134,1.076065049,0.308082588,21,0.567435622,0.61059764,0.705552461
umap:cosine,chebyshev_basis,4,10,0.177423571,0.032338811,0.906424464,0.043135556,0.86866173,0.027182927,3.172855285,2.185465634,11,0.195740052,0.621054857,0.539486587
umap:euclidean,chebyshev_basis,2,10,0.182765711,0.035088479,0.919580975,0.042003696,0.884559046,0.020335825,3.247847769,1.800897406,31,0.198748904,0.645506185,0.570988335
umap:euclidean,legendre_basis,3,10,0.185092342,0.026071693,0.913497946,0.051702844,0.875426436,0.049408287,3.32132951,1.775107767,11,0.20261933,0.672965561,0.589131842
umap:cosine,laguerre_basis,2,10,0.178493102,0.024722932,0.900563659,0.051172928,0.859177938,0.034362302,3.552547181,2.164931561,31,0.198201538,0.704120314,0.60496464
isomap:15,random_sine_waves,3,10,0.215852896,0.044643977,0.772887501,0.091292294,0.980751493,0.026669905,2.544609525,1.565817686,11,0.279281131,0.710661427,0.696982255
isomap:15,ellipse,,10,0.209469939,0.061375096,0.786685452,0.101621361,0.99495431,0.021740564,2.733517349,3.123521723,21,0.266268988,0.727850898,0.724178388
isomap:15,fourier_basis,2,10,0.209469939,0.061375096,0.786685452,0.101621361,0.99495431,0.021740564,2.733517349,3.123521723,21,0.266268988,0.727850898,0.724178388
kernel pca:rbf,sphere,,10,0.264236277,0.019630582,0.926090909,0.024670879,1.0941284,0.014092767,2.754689973,0.212136158,51,0.285324339,0.785980096,0.859963145
umap:euclidean,linear,,10,0.180266133,0.024574226,0.895734599,0.048067118,0.871397739,0.029822127,3.910034045,3.148129463,11,0.201249492,0.786892366,0.685696228
umap:euclidean,random_sine_waves,5,10,0.205043093,0.042342759,0.905083805,0.050071339,0.88390085,0.037950543,3.584504945,2.239385418,21,0.226545975,0.812055168,0.717776253
kernel pca:rbf,legendre_basis,3,10,0.221553944,0.018695005,0.945904096,0.046480386,0.753065503,0.015040204,3.523076462,0.328526318,71,0.234224532,0.825190935,0.621422826
isomap:15,toroid,,10,0.220910406,0.056913581,0.749568513,0.099576643,0.979055411,0.032023004,2.898719631,2.777712965,31,0.294716763,0.854301268,0.836408279
umap:cosine,fourier_basis,14,10,0.304328289,0.054591465,0.82045177,0.092475687,1.070154732,0.043493333,2.308169935,0.377059517,1,0.370927701,0.856164167,0.916228135
isomap:15,laguerre_basis,4,10,0.234397448,0.053828567,0.792410616,0.084252741,0.985524287,0.026248861,3.043509218,2.889630209,31,0.295803013,0.900279197,0.887247013
isomap:15,torus,,10,0.243053648,0.028468531,0.823595516,0.104097803,1.178873962,0.026692545,3.103008043,0.251277675,1,0.295112884,0.915737653,1.079539275
umap:cosine,legendre_basis,4,10,0.185108118,0.041779501,0.889232434,0.063093066,0.868317427,0.037627673,4.429815056,4.018696829,11,0.208166179,0.922137676,0.800708214
kernel pca:rbf,random_sine_waves,3,10,0.268776019,0.039227211,0.955131313,0.02884325,0.846752036,0.045010433,3.280619951,1.352294451,51,0.281402164,0.923173554,0.781699086
kernel pca:rbf,chebyshev_basis,2,10,0.228964841,0.028231092,0.959171717,0.031858041,0.768455777,0.008454828,3.933483807,0.624938902,41,0.238711001,0.938965857,0.721553737
kernel pca:rbf,legendre_basis,2,10,0.228964841,0.028231092,0.959171717,0.031858041,0.768455777,0.008454828,3.933483807,0.624938902,41,0.238711001,0.938965857,0.721553737
isomap:15,klein bottle,,10,0.226241942,0.046415998,0.762157398,0.081139114,0.985667188,0.031532422,3.171108053,3.014703393,31,0.29684412,0.94132478,0.927832949
kernel pca:rbf,random_sine_waves,5,10,0.27373763,0.06717161,0.971212121,0.03240205,0.862120127,0.082819411,3.410463295,1.907430374,41,0.281851538,0.961244326,0.828708081
kernel pca:rbf,chebyshev_basis,3,10,0.22218392,0.016645815,0.946878788,0.032112554,0.749825034,0.014734058,4.229395956,0.90767561,71,0.234648746,0.992422456,0.744143202
